Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0996,Narkanda Adventure Tour,India,Narkanda,4 Days / 3 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Hatu Peak, Narkanda Local Market, Narkanda City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,108000
IND0997,Narkanda Cultural Tour,India,Narkanda,4 Days / 3 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Hatu Peak, Narkanda Local Market, Narkanda City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,109500
IND0998,Konark Heritage Tour,India,Konark,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Sun Temple, Konark Local Market, Konark City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,45500
IND0999,Konark Royal Tour,India,Konark,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Sun Temple, Konark Local Market, Konark City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,47000
IND1000,Konark Scenic Tour,India,Konark,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Sun Temple, Konark Local Market, Konark City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,48500
IND1001,Konark Adventure Tour,India,Konark,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Sun Temple, Konark Local Market, Konark City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,50000
IND1002,Konark Cultural Tour,India,Konark,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Sun Temple, Konark Local Market, Konark City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,51500
IND1003,Puri Heritage Tour,India,Puri,4 Days / 3 Nights,3-Star,Breakfast + Dinner,AC Coach,"Jagannath Temple, Puri Local Market, Puri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.7,34000
IND1004,Puri Royal Tour,India,Puri,4 Days / 3 Nights,3-Star,Breakfast + Dinner,AC Coach,"Jagannath Temple, Puri Local Market, Puri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,35500
IND1005,Puri Scenic Tour,India,Puri,4 Days / 3 Nights,3-Star,Breakfast + Dinner,AC Coach,"Jagannath Temple, Puri Local Market, Puri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.7,37000
IND1006,Puri Adventure Tour,India,Puri,4 Days / 3 Nights,3-Star,Breakfast + Dinner,AC Coach,"Jagannath Temple, Puri Local Market, Puri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,38500
IND1007,Puri Cultural Tour,India,Puri,4 Days / 3 Nights,3-Star,Breakfast + Dinner,AC Coach,"Jagannath Temple, Puri Local Market, Puri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.7,40000
IND1008,Purulia Heritage Tour,India,Purulia,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Ayodhya Hills, Purulia Local Market, Purulia City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,17000
IND1009,Purulia Royal Tour,India,Purulia,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Ayodhya Hills, Purulia Local Market, Purulia City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,18500
IND1010,Purulia Scenic Tour,India,Purulia,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Ayodhya Hills, Purulia Local Market, Purulia City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,20000
IND1011,Purulia Adventure Tour,India,Purulia,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Ayodhya Hills, Purulia Local Market, Purulia City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,21500
IND1012,Purulia Cultural Tour,India,Purulia,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Ayodhya Hills, Purulia Local Market, Purulia City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,23000
IND1013,Cooch Behar Heritage Tour,India,Cooch Behar,3 Days / 2 Nights,5-Star,Breakfast,Train + Cab,"Cooch Behar Palace, Cooch Behar Local Market, Cooch Behar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,89000
IND1014,Cooch Behar Royal Tour,India,Cooch Behar,3 Days / 2 Nights,5-Star,Breakfast,Train + Cab,"Cooch Behar Palace, Cooch Behar Local Market, Cooch Behar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,90500
IND1015,Cooch Behar Scenic Tour,India,Cooch Behar,3 Days / 2 Nights,5-Star,Breakfast,Train + Cab,"Cooch Behar Palace, Cooch Behar Local Market, Cooch Behar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,92000
IND1016,Cooch Behar Adventure Tour,India,Cooch Behar,3 Days / 2 Nights,5-Star,Breakfast,Train + Cab,"Cooch Behar Palace, Cooch Behar Local Market, Cooch Behar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,93500
IND1017,Cooch Behar Cultural Tour,India,Cooch Behar,3 Days / 2 Nights,5-Star,Breakfast,Train + Cab,"Cooch Behar Palace, Cooch Behar Local Market, Cooch Behar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,95000
IND1018,Hooghly Heritage Tour,India,Hooghly,6 Days / 5 Nights,5-Star,Breakfast,Flight + Cab,"Hangseswari Temple, Hooghly Local Market, Hooghly City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,33500
IND1019,Hooghly Royal Tour,India,Hooghly,6 Days / 5 Nights,5-Star,Breakfast,Flight + Cab,"Hangseswari Temple, Hooghly Local Market, Hooghly City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,35000
IND1020,Hooghly Scenic Tour,India,Hooghly,6 Days / 5 Nights,5-Star,Breakfast,Flight + Cab,"Hangseswari Temple, Hooghly Local Market, Hooghly City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,36500
IND1021,Hooghly Adventure Tour,India,Hooghly,6 Days / 5 Nights,5-Star,Breakfast,Flight + Cab,"Hangseswari Temple, Hooghly Local Market, Hooghly City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,38000
IND1022,Hooghly Cultural Tour,India,Hooghly,6 Days / 5 Nights,5-Star,Breakfast,Flight + Cab,"Hangseswari Temple, Hooghly Local Market, Hooghly City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,39500
IND1023,Jalpaiguri Heritage Tour,India,Jalpaiguri,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Gorumara National Park, Jalpaiguri Local Market, Jalpaiguri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,34000
IND1024,Jalpaiguri Royal Tour,India,Jalpaiguri,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Gorumara National Park, Jalpaiguri Local Market, Jalpaiguri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,35500
IND1025,Jalpaiguri Scenic Tour,India,Jalpaiguri,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Gorumara National Park, Jalpaiguri Local Market, Jalpaiguri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,37000
IND1026,Jalpaiguri Adventure Tour,India,Jalpaiguri,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Gorumara National Park, Jalpaiguri Local Market, Jalpaiguri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,38500
IND1027,Jalpaiguri Cultural Tour,India,Jalpaiguri,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Gorumara National Park, Jalpaiguri Local Market, Jalpaiguri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,40000
IND1028,Bolpur Heritage Tour,India,Bolpur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kankalitala Temple, Bolpur Local Market, Bolpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,130000
IND1029,Bolpur Royal Tour,India,Bolpur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kankalitala Temple, Bolpur Local Market, Bolpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.8,131500
IND1030,Bolpur Scenic Tour,India,Bolpur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kankalitala Temple, Bolpur Local Market, Bolpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,133000
IND1031,Bolpur Adventure Tour,India,Bolpur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kankalitala Temple, Bolpur Local Market, Bolpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.8,134500
IND1032,Bolpur Cultural Tour,India,Bolpur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kankalitala Temple, Bolpur Local Market, Bolpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,136000
IND1033,Murshidabad Heritage Tour,India,Murshidabad,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hazarduari Palace, Murshidabad Local Market, Murshidabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,44000
IND1034,Murshidabad Royal Tour,India,Murshidabad,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hazarduari Palace, Murshidabad Local Market, Murshidabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,45500
IND1035,Murshidabad Scenic Tour,India,Murshidabad,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hazarduari Palace, Murshidabad Local Market, Murshidabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,47000
IND1036,Murshidabad Adventure Tour,India,Murshidabad,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hazarduari Palace, Murshidabad Local Market, Murshidabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,48500
IND1037,Murshidabad Cultural Tour,India,Murshidabad,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hazarduari Palace, Murshidabad Local Market, Murshidabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,50000
IND1038,Darjeeling Heritage Tour,India,Darjeeling,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Tiger Hill, Darjeeling Local Market, Darjeeling City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,125500
IND1039,Darjeeling Royal Tour,India,Darjeeling,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Tiger Hill, Darjeeling Local Market, Darjeeling City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,127000
IND1040,Darjeeling Scenic Tour,India,Darjeeling,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Tiger Hill, Darjeeling Local Market, Darjeeling City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,128500
IND1041,Darjeeling Adventure Tour,India,Darjeeling,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Tiger Hill, Darjeeling Local Market, Darjeeling City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,130000
IND1042,Darjeeling Cultural Tour,India,Darjeeling,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Tiger Hill, Darjeeling Local Market, Darjeeling City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,131500
IND1043,Digha Heritage Tour,India,Digha,6 Days / 5 Nights,3-Star,Breakfast,AC Coach,"Digha Beach, Digha Local Market, Digha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.5,54500
IND1044,Digha Royal Tour,India,Digha,6 Days / 5 Nights,3-Star,Breakfast,AC Coach,"Digha Beach, Digha Local Market, Digha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.6,56000
IND1045,Digha Scenic Tour,India,Digha,6 Days / 5 Nights,3-Star,Breakfast,AC Coach,"Digha Beach, Digha Local Market, Digha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.5,57500
IND1046,Digha Adventure Tour,India,Digha,6 Days / 5 Nights,3-Star,Breakfast,AC Coach,"Digha Beach, Digha Local Market, Digha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.6,59000
IND1047,Digha Cultural Tour,India,Digha,6 Days / 5 Nights,3-Star,Breakfast,AC Coach,"Digha Beach, Digha Local Market, Digha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.5,60500
IND1048,Sundarbans Heritage Tour,India,Sundarbans,3 Days / 2 Nights,3-Star,Breakfast,Flight + Cab,"Sundarbans National Park, Sundarbans Local Market, Sundarbans City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,29500
IND1049,Sundarbans Royal Tour,India,Sundarbans,3 Days / 2 Nights,3-Star,Breakfast,Flight + Cab,"Sundarbans National Park, Sundarbans Local Market, Sundarbans City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,31000
IND1050,Sundarbans Scenic Tour,India,Sundarbans,3 Days / 2 Nights,3-Star,Breakfast,Flight + Cab,"Sundarbans National Park, Sundarbans Local Market, Sundarbans City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,32500
IND1051,Sundarbans Adventure Tour,India,Sundarbans,3 Days / 2 Nights,3-Star,Breakfast,Flight + Cab,"Sundarbans National Park, Sundarbans Local Market, Sundarbans City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,34000
IND1052,Sundarbans Cultural Tour,India,Sundarbans,3 Days / 2 Nights,3-Star,Breakfast,Flight + Cab,"Sundarbans National Park, Sundarbans Local Market, Sundarbans City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,35500
IND1053,Rourkela Heritage Tour,India,Rourkela,7 Days / 6 Nights,5-Star,Breakfast,AC Coach,"Khandadhar Waterfall, Rourkela Local Market, Rourkela City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,133500
IND1054,Rourkela Royal Tour,India,Rourkela,7 Days / 6 Nights,5-Star,Breakfast,AC Coach,"Khandadhar Waterfall, Rourkela Local Market, Rourkela City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,135000
IND1055,Rourkela Scenic Tour,India,Rourkela,7 Days / 6 Nights,5-Star,Breakfast,AC Coach,"Khandadhar Waterfall, Rourkela Local Market, Rourkela City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,136500
IND1056,Rourkela Adventure Tour,India,Rourkela,7 Days / 6 Nights,5-Star,Breakfast,AC Coach,"Khandadhar Waterfall, Rourkela Local Market, Rourkela City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,138000
IND1057,Rourkela Cultural Tour,India,Rourkela,7 Days / 6 Nights,5-Star,Breakfast,AC Coach,"Khandadhar Waterfall, Rourkela Local Market, Rourkela City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,139500
IND1058,Berhampur Heritage Tour,India,Berhampur,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Tara Tarini Temple, Berhampur Local Market, Berhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,19000
IND1059,Berhampur Royal Tour,India,Berhampur,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Tara Tarini Temple, Berhampur Local Market, Berhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,20500
IND1060,Berhampur Scenic Tour,India,Berhampur,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Tara Tarini Temple, Berhampur Local Market, Berhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,22000
IND1061,Berhampur Adventure Tour,India,Berhampur,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Tara Tarini Temple, Berhampur Local Market, Berhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,23500
IND1062,Berhampur Cultural Tour,India,Berhampur,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Tara Tarini Temple, Berhampur Local Market, Berhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,25000
IND1063,Keonjhar Heritage Tour,India,Keonjhar,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Badaghagara Waterfall, Keonjhar Local Market, Keonjhar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,39000
IND1064,Keonjhar Royal Tour,India,Keonjhar,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Badaghagara Waterfall, Keonjhar Local Market, Keonjhar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,40500
IND1065,Keonjhar Scenic Tour,India,Keonjhar,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Badaghagara Waterfall, Keonjhar Local Market, Keonjhar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,42000
IND1066,Keonjhar Adventure Tour,India,Keonjhar,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Badaghagara Waterfall, Keonjhar Local Market, Keonjhar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,43500
IND1067,Keonjhar Cultural Tour,India,Keonjhar,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Badaghagara Waterfall, Keonjhar Local Market, Keonjhar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,45000
IND1068,Sambalpur Heritage Tour,India,Sambalpur,4 Days / 3 Nights,5-Star,Breakfast,Flight + Cab,"Hirakud Dam, Sambalpur Local Market, Sambalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,32500
IND1069,Sambalpur Royal Tour,India,Sambalpur,4 Days / 3 Nights,5-Star,Breakfast,Flight + Cab,"Hirakud Dam, Sambalpur Local Market, Sambalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,34000
IND1070,Sambalpur Scenic Tour,India,Sambalpur,4 Days / 3 Nights,5-Star,Breakfast,Flight + Cab,"Hirakud Dam, Sambalpur Local Market, Sambalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,35500
IND1071,Sambalpur Adventure Tour,India,Sambalpur,4 Days / 3 Nights,5-Star,Breakfast,Flight + Cab,"Hirakud Dam, Sambalpur Local Market, Sambalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,37000
IND1072,Sambalpur Cultural Tour,India,Sambalpur,4 Days / 3 Nights,5-Star,Breakfast,Flight + Cab,"Hirakud Dam, Sambalpur Local Market, Sambalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,38500
IND1073,Cuttack Heritage Tour,India,Cuttack,7 Days / 6 Nights,4-Star,Breakfast,Private Cab,"Barabati Fort, Cuttack Local Market, Cuttack City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,34500
IND1074,Cuttack Royal Tour,India,Cuttack,7 Days / 6 Nights,4-Star,Breakfast,Private Cab,"Barabati Fort, Cuttack Local Market, Cuttack City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,36000
